Date,AAPL,AMZN,BA,BAC,GE,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PEP,PFE,T,TSLA,UNH,VZ,WFC,WMT
2022-12-27,130.03,83.04,189.40,32.53,53.44,87.39,177.43,131.74,64.21,116.88,236.96,14.12,183.07,51.13,18.46,109.10,531.99,39.25,41.04,47.94
2022-12-28,126.04,81.82,188.38,32.77,52.88,86.02,176.66,132.46,63.57,115.62,234.53,14.04,181.75,50.80,18.22,112.71,528.45,38.81,41.12,47.10
2022-12-29,129.61,84.18,188.91,33.14,54.03,88.45,177.56,133.22,63.95,120.26,241.01,14.60,181.98,51.33,18.45,121.82,529.88,39.26,41.33,47.38
2022-12-30,129.93,84.00,190.49,33.12,54.05,88.23,176.65,134.10,63.61,120.34,239.82,14.61,180.66,51.24,18.41,123.18,530.18,39.40,41.29,47.26
2023-01-03,125.07,85.82,195.39,33.51,54.82,89.12,178.19,135.12,62.95,124.74,239.58,14.31,179.41,51.26,18.74,108.10,518.64,40.12,41.79,47.87
2023-01-04,126.36,85.14,203.64,34.14,56.26,88.08,180.13,136.38,62.92,127.37,229.10,14.75,178.97,50.13,19.14,113.64,504.50,41.13,42.65,47.92
2023-01-05,125.02,83.12,204.99,34.07,57.13,86.20,178.80,135.35,62.20,126.94,222.31,14.27,177.10,49.66,19.21,110.34,489.96,41.70,42.42,47.76
2023-01-06,129.62,86.08,213.00,34.41,57.65,87.34,180.25,137.94,63.40,130.02,224.93,14.86,181.10,50.92,19.53,113.06,490.00,42.19,42.80,48.93
2023-01-09,130.15,87.36,208.57,33.89,58.24,88.02,175.58,137.37,62.61,129.47,227.12,15.63,179.33,48.39,19.04,119.77,490.06,41.37,42.39,48.32
2023-01-10,130.73,89.87,206.69,34.12,60.32,88.42,175.16,138.60,62.13,132.99,228.85,15.91,177.85,47.62,19.47,118.85,486.00,41.95,42.36,48.29
2023-01-11,133.49,95.09,208.03,34.38,62.26,91.52,174.88,139.63,62.01,132.89,235.77,16.00,178.05,47.45,19.41,123.22,493.40,41.18,42.74,48.71
2023-01-12,133.41,95.27,214.32,34.47,63.20,91.13,174.00,139.49,61.21,136.71,238.51,16.51,175.78,47.71,19.41,123.56,495.67,41.81,42.83,48.27
2023-01-13,134.76,98.12,214.13,35.23,64.27,92.12,173.43,143.01,61.43,136.98,239.23,16.90,175.24,47.85,19.55,122.40,489.57,41.86,44.22,48.43
2023-01-17,135.94,96.05,211.41,34.52,64.50,91.29,172.36,140.80,61.68,135.36,240.35,17.70,176.06,46.08,19.33,131.49,485.08,40.85,44.12,48.14
2023-01-18,135.21,95.46,209.41,33.72,63.53,91.12,169.76,136.57,59.81,133.02,235.81,17.38,171.62,45.00,19.02,128.78,476.24,39.97,43.38,46.95
2023-01-19,135.27,93.68,207.09,33.23,61.59,93.05,169.53,134.75,59.72,136.15,231.93,16.77,169.63,44.96,18.94,127.17,484.36,40.06,42.95,46.28
2023-01-20,137.87,97.25,206.76,33.85,62.25,98.02,168.74,135.08,60.08,139.37,240.22,17.84,169.88,45.11,19.23,133.42,486.72,40.00,43.92,46.85
2023-01-23,141.11,97.52,209.97,34.32,63.93,99.79,168.31,137.27,60.23,143.27,242.58,19.19,169.12,44.98,19.10,143.75,485.81,39.63,45.03,47.55
2023-01-24,142.53,96.32,211.98,34.57,64.67,97.70,168.31,138.45,60.55,143.14,242.04,19.27,170.69,44.71,19.16,143.89,491.60,40.42,44.45,47.67
2023-01-25,141.86,97.18,212.68,34.87,64.74,95.22,169.51,139.12,60.93,141.50,240.61,19.32,171.93,45.07,20.42,144.43,492.50,40.33,45.34,47.45
2023-01-26,143.96,99.22,212.73,35.34,65.02,97.52,168.89,139.98,60.81,147.30,248.00,19.80,170.22,44.25,20.00,160.27,492.48,40.27,45.81,47.40
